input_name,utmb_index,utmb_match_name,utmb_match_score,utmb_profile_url,itra_score,itra_match_name,itra_match_score,itra_profile_url,betrail_score,betrail_match_name,betrail_match_score,betrail_profile_url,combined_score,notes
Emmanuel Collin,549.0,Emmanuel COLLIN,1.0,https://utmb.world/runner/574476.emmanuel.collin,,,,,,,,,549.0,ITRA skipped because UTMB 549.0 <= threshold 700.0
Jean-Luc Duperron,546.0,Jean-Luc DUPERRON,1.0,https://utmb.world/runner/196138.jeanluc.duperron,,,,,,,,,546.0,ITRA skipped because UTMB 546.0 <= threshold 700.0
Daniel Braun,546.0,Daniel BRAUN,1.0,https://utmb.world/runner/4416162.daniel.braun,,,,,,,,,546.0,ITRA skipped because UTMB 546.0 <= threshold 700.0
Quentin Clair,543.0,Quentin CLAIR,1.0,https://utmb.world/runner/1177869.quentin.clair,,,,,,,,,543.0,ITRA skipped because UTMB 543.0 <= threshold 700.0
Sylvain Hoyet,543.0,Sylvain HOYET,1.0,https://utmb.world/runner/4243063.sylvain.hoyet,,,,,,,,,543.0,ITRA skipped because UTMB 543.0 <= threshold 700.0
Alexis CHATELAIN,541.0,Alexis CHATELAIN,1.0,https://utmb.world/runner/1251671.alexis.chatelain,,,,,,,,,541.0,ITRA skipped because UTMB 541.0 <= threshold 700.0
Ronan Debord,540.0,Ronan DEBORD,1.0,https://utmb.world/runner/5680868.ronan.debord,,,,,,,,,540.0,ITRA skipped because UTMB 540.0 <= threshold 700.0
Nicolas Girin,535.0,Nicolas GIRIN,1.0,https://utmb.world/runner/1359857.nicolas.girin,,,,,,,,,535.0,ITRA skipped because UTMB 535.0 <= threshold 700.0
Arnaud Charcosset,535.0,Arnaud CHARCOSSET,1.0,https://utmb.world/runner/4264840.arnaud.charcosset,,,,,,,,,535.0,ITRA skipped because UTMB 535.0 <= threshold 700.0
Peter Comoglio,535.0,Peter COMOGLIO,1.0,https://utmb.world/runner/556681.peter.comoglio,,,,,,,,,535.0,ITRA skipped because UTMB 535.0 <= threshold 700.0
Matthis Pilon,532.0,Matthis PILON,1.0,https://utmb.world/runner/6646010.matthis.pilon,,,,,,,,,532.0,ITRA skipped because UTMB 532.0 <= threshold 700.0
Frederic CARBENAY,531.0,Frederic CARBENAY,1.0,https://utmb.world/runner/4537064.frederic.carbenay,,,,,,,,,531.0,ITRA skipped because UTMB 531.0 <= threshold 700.0
laurent BERGER,531.0,Laurent BERGER,1.0,https://utmb.world/runner/181554.laurent.berger,,,,,,,,,531.0,ITRA skipped because UTMB 531.0 <= threshold 700.0
Christophe Fery,528.0,Christophe FERY,1.0,https://utmb.world/runner/6032.christophe.fery,,,,,,,,,528.0,ITRA skipped because UTMB 528.0 <= threshold 700.0
Pierre MICHEL,524.0,Pierre MICHEL,1.0,https://utmb.world/runner/110451.pierre.michel,,,,,,,,,524.0,ITRA skipped because UTMB 524.0 <= threshold 700.0
